run_accession	bam_ftp	base_count	broker_name	experiment_accession	experiment_alias	fastq_aspera	fastq_bytes	fastq_ftp	fastq_galaxy	fastq_md5	first_public	instrument_model	last_updated	library_layout	library_selection	library_source	nominal_length	nominal_sdev	bam_bytes	run_alias	sample_accession	sample_alias	sample_title	scientific_name	secondary_sample_accession	secondary_study_accession	sra_bytes	sra_ftp	sra_md5	study_accession	study_title	submission_accession	submitted_bytes	submitted_format	submitted_ftp	submitted_galaxy	submitted_md5	tax_id
SRR8357943		1479034275		SRX5168506	349	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/003/SRR8357943/SRR8357943.fastq.gz	744566969	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/003/SRR8357943/SRR8357943.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/003/SRR8357943/SRR8357943.fastq.gz	c819462dbc4a3f725abf629a2288ecde	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HJJ75BGX5_n01_43-4s.fastq.gz	SAMN10618656	43-4s_year_2	Plant sample from Oryza sativa	Oryza sativa	SRS4176169	SRP174002	514083769	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/003/SRR8357943	3ac9b0e2e408de10bb1272aa05517929	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						4530
SRR8357920		991691625		SRX5168529	162	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/000/SRR8357920/SRR8357920.fastq.gz	576668124	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/000/SRR8357920/SRR8357920.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/000/SRR8357920/SRR8357920.fastq.gz	c5a4015e945bfc92ce039f758b6e982d	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HGV7YBGX2_n01_9s-51_dr.fastq.gz	SAMN10618469	9s-51	Plant sample from Oryza sativa	Oryza sativa	SRS4176193	SRP174002	401828487	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/000/SRR8357920	15e210dadfd0c4c4a98d280bde2881f6	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						4530
SRR8357857		962775975		SRX5168592	48	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/007/SRR8357857/SRR8357857.fastq.gz	528162657	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/007/SRR8357857/SRR8357857.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/007/SRR8357857/SRR8357857.fastq.gz	e08087fc0c6544c6a9ebd164d82abae1	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HYJKMBGXY_n01_4s-51.fastq.gz	SAMN10618355	4s-51	Plant sample from Oryza sativa	Oryza sativa	SRS4176255	SRP174002	366367698	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/007/SRR8357857	eec9dba3e375570cf57d0e6f42e44a32	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						4530
SRR8357945		1015200300		SRX5168504	220	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/005/SRR8357945/SRR8357945.fastq.gz	561059730	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/005/SRR8357945/SRR8357945.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/005/SRR8357945/SRR8357945.fastq.gz	ce17cca64ecf03cc5c3d1d8f4ab56461	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HFNNGBGX2_n01_9w-52.fastq.gz	SAMN10618527	9w-52	Plant sample from Oryza sativa	Oryza sativa	SRS4176167	SRP174002	387416774	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/005/SRR8357945	7537731897ada0256ed8ba5a94f4a4d9	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						4530
SRR8357921		1279001625		SRX5168528	4	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/001/SRR8357921/SRR8357921.fastq.gz	796609366	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/001/SRR8357921/SRR8357921.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/001/SRR8357921/SRR8357921.fastq.gz	deaf51e163a8f661ef6ee5705f3b5840	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				H5HVHBGX2_n01_4s-4_dr.fastq.gz	SAMN10618311	4s-04	Plant sample from Oryza sativa	Oryza sativa	SRS4176191	SRP174002	553276592	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/001/SRR8357921	00493048b24added211f405105046d80	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						4530
SRR8357861		1161250275		SRX5168588	44	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/001/SRR8357861/SRR8357861.fastq.gz	650665569	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/001/SRR8357861/SRR8357861.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/001/SRR8357861/SRR8357861.fastq.gz	0e524cacbe80a3380a4e1a8f8fddfdaf	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HYMN3BGXY_n01_4s-47.fastq.gz	SAMN10618351	4s-47	Plant sample from Oryza sativa	Oryza sativa	SRS4176250	SRP174002	450528594	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/001/SRR8357861	40fff862b8e9104a8c09ef8d98b919be	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						4530
SRR8357922		1026381375		SRX5168527	3	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/002/SRR8357922/SRR8357922.fastq.gz	643996831	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/002/SRR8357922/SRR8357922.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/002/SRR8357922/SRR8357922.fastq.gz	57440b654a92f9e5f5ae416d3583f5ff	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				H5HVHBGX2_n01_4s-3_dr.fastq.gz	SAMN10618310	4s-03	Plant sample from Oryza sativa	Oryza sativa	SRS4176190	SRP174002	445293452	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/002/SRR8357922	013d9355e33521f4315dee1a9225080c	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						4530
SRR8357863		1152327150		SRX5168586	42	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/003/SRR8357863/SRR8357863.fastq.gz	642861800	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/003/SRR8357863/SRR8357863.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/003/SRR8357863/SRR8357863.fastq.gz	e93973d944bb43c073c0830c54bdc8cc	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HYJKMBGXY_n01_4s-45.fastq.gz	SAMN10618349	4s-45	Plant sample from Oryza sativa	Oryza sativa	SRS4176249	SRP174002	435410732	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/003/SRR8357863	66b768de3e73fd31025602538712366b	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						4530
SRR8357946		774780372		SRX5168503	389	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/006/SRR8357946/SRR8357946.fastq.gz	751875352	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/006/SRR8357946/SRR8357946.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/006/SRR8357946/SRR8357946.fastq.gz	1748ac009a6ee24b36ebbea8e242b3e3	2019-02-21	Illumina HiSeq 2500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				C7D4YACXX l02n01 n_60_3.3410000000d935.fastq.gz	SAMN10618696	60min_root_N_Rep3	Plant sample from Oryza sativa Japonica Group	Oryza sativa Japonica Group	SRS4176166	SRP174002	543783066	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/006/SRR8357946	b78d28769845036d12f3b18ba474bbe3	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						39947
SRR8357925		1103220150		SRX5168524	8	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/005/SRR8357925/SRR8357925.fastq.gz	672203042	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/005/SRR8357925/SRR8357925.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/005/SRR8357925/SRR8357925.fastq.gz	bf8ec6f6655a4218a480689982443d8a	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				H5HVHBGX2_n01_4s-8_dr.fastq.gz	SAMN10618315	4s-08	Plant sample from Oryza sativa	Oryza sativa	SRS4176187	SRP174002	470167551	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/005/SRR8357925	072ebc8179a695e2a879fe9baa652819	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						4530
SRR8357867		1145091225		SRX5168582	115	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/007/SRR8357867/SRR8357867.fastq.gz	645704937	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/007/SRR8357867/SRR8357867.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/007/SRR8357867/SRR8357867.fastq.gz	814996eeaacc5bf1c7f6e3763df5fc46	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HYMN3BGXY_n01_9s-1.fastq.gz	SAMN10618422	9s-01	Plant sample from Oryza sativa	Oryza sativa	SRS4176245	SRP174002	444515454	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/007/SRR8357867	87abfbe8fbb7d46a3612f5b9be366664	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						4530
SRR8357948		1153991475		SRX5168501	40	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/008/SRR8357948/SRR8357948.fastq.gz	649732985	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/008/SRR8357948/SRR8357948.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/008/SRR8357948/SRR8357948.fastq.gz	a5d3539d95c5c90f10967189afe4bb8b	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HFNNGBGX2_n01_4s-43.fastq.gz	SAMN10618347	4s-43	Plant sample from Oryza sativa	Oryza sativa	SRS4176164	SRP174002	439770773	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/008/SRR8357948	bbfedf2dea1d1e3c934e1ecccb2f014f	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						4530
SRR8357930		910876036		SRX5168519	9	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/000/SRR8357930/SRR8357930.fastq.gz	516940387	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/000/SRR8357930/SRR8357930.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/000/SRR8357930/SRR8357930.fastq.gz	91090fb866e2dcc80c0f6db484e1c6e0	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				H5GGKBGX2_n01_4s-09_dr.fastq.gz	SAMN10618316	4s-09	Plant sample from Oryza sativa	Oryza sativa	SRS4176182	SRP174002	352219705	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/000/SRR8357930	bc0f6f0e629590ee1dbff0f74a318f44	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						4530
SRR8357931		1369184400		SRX5168518	200	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/001/SRR8357931/SRR8357931.fastq.gz	858274520	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/001/SRR8357931/SRR8357931.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/001/SRR8357931/SRR8357931.fastq.gz	d05dba0b6e10b56b54a0d84e5570b359	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				H5HVHBGX2_n01_9w-30_dr.fastq.gz	SAMN10618507	9w-30	Plant sample from Oryza sativa	Oryza sativa	SRS4176181	SRP174002	592394951	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/001/SRR8357931	e5c23823819acf12333edf2f50f53825	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						4530
SRR8357868		1040922375		SRX5168581	114	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/008/SRR8357868/SRR8357868.fastq.gz	584053073	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/008/SRR8357868/SRR8357868.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/008/SRR8357868/SRR8357868.fastq.gz	440fb178ff49bf3dcbbfdd7e5e9e176d	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HFNNGBGX2_n01_4w-60.fastq.gz	SAMN10618421	4w-60	Plant sample from Oryza sativa	Oryza sativa	SRS4176244	SRP174002	396937654	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/008/SRR8357868	6fbbeff5a76c77c10a4924380f813670	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						4530
SRR8357955		1161927600		SRX5168494	37	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/005/SRR8357955/SRR8357955.fastq.gz	651789693	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/005/SRR8357955/SRR8357955.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/005/SRR8357955/SRR8357955.fastq.gz	ac13ee77496bda70970c1a3ea0326a59	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HYMN3BGXY_n01_4s-39.fastq.gz	SAMN10618344	4s-39	Plant sample from Oryza sativa	Oryza sativa	SRS4176157	SRP174002	448981400	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/005/SRR8357955	bc0b89728ac93b4d54f7bbacd0abdb19	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						4530
SRR8357934		948712350		SRX5168515	347	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/004/SRR8357934/SRR8357934.fastq.gz	483098057	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/004/SRR8357934/SRR8357934.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/004/SRR8357934/SRR8357934.fastq.gz	c674010d25e5658a2bb9c0d4848bca10	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HJJ75BGX5_n01_28-3s.fastq.gz	SAMN10618654	28-3s_year_2	Plant sample from Oryza sativa Indica Group	Oryza sativa Indica Group	SRS4176178	SRP174002	331182072	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/004/SRR8357934	131278b53b4d4ee7cd2c27df7b90b0b6	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						39946
SRR8357869		856901400		SRX5168580	113	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/009/SRR8357869/SRR8357869.fastq.gz	474295472	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/009/SRR8357869/SRR8357869.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/009/SRR8357869/SRR8357869.fastq.gz	2464c37e3342584e87d7c6f94fd1bdfe	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HYJKMBGXY_n01_4w-59.fastq.gz	SAMN10618420	4w-59	Plant sample from Oryza sativa	Oryza sativa	SRS4176242	SRP174002	325682495	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/009/SRR8357869	03ff52d65ce2d15d2517464ed6174307	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						4530
SRR8357937		628545525		SRX5168512	346	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/007/SRR8357937/SRR8357937.fastq.gz	317934206	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/007/SRR8357937/SRR8357937.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/007/SRR8357937/SRR8357937.fastq.gz	be5ab0d82afbb0e16301efa5b1c71930	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HJJ75BGX5_n01_12-4w.fastq.gz	SAMN10618653	12-4w_year_2	Plant sample from Oryza sativa Indica Group	Oryza sativa Indica Group	SRS4176175	SRP174002	218209156	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/007/SRR8357937	fedb938ed7d6d16bdfb5d8e96938fcc7	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						39946
SRR8357956		1050846525		SRX5168493	36	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/006/SRR8357956/SRR8357956.fastq.gz	591118519	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/006/SRR8357956/SRR8357956.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/006/SRR8357956/SRR8357956.fastq.gz	49f97a9730955ffd44ef0eca4997d207	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HYMN3BGXY_n01_4s-38.fastq.gz	SAMN10618343	4s-38	Plant sample from Oryza sativa	Oryza sativa	SRS4176156	SRP174002	410160460	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/006/SRR8357956	81cc52b6e11e35873a0fbe78d9c72535	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						4530
SRR8357876		1229417175		SRX5168573	202	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/006/SRR8357876/SRR8357876.fastq.gz	685315338	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/006/SRR8357876/SRR8357876.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/006/SRR8357876/SRR8357876.fastq.gz	8dbd3fb1460923e85c7f619d8f7541b6	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HYJKMBGXY_n01_9w-32.fastq.gz	SAMN10618509	9w-32	Plant sample from Oryza sativa Indica Group	Oryza sativa Indica Group	SRS4176235	SRP174002	467041205	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/006/SRR8357876	9a61ed4f8dbcb5db9305d6ade8e1e02c	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						39946
SRR8357940		621115650		SRX5168509	341	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/000/SRR8357940/SRR8357940.fastq.gz	314074566	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/000/SRR8357940/SRR8357940.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/000/SRR8357940/SRR8357940.fastq.gz	7a818973a787348938c55b90abe62034	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HJJ75BGX5_n01_12-4s.fastq.gz	SAMN10618648	12-4s_year_2	Plant sample from Oryza sativa Indica Group	Oryza sativa Indica Group	SRS4176172	SRP174002	216186311	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/000/SRR8357940	65f3616da13df6d4223aa896007e2a7e	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						39946
SRR8357879		1240537125		SRX5168570	207	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/009/SRR8357879/SRR8357879.fastq.gz	686923812	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/009/SRR8357879/SRR8357879.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/009/SRR8357879/SRR8357879.fastq.gz	cba96b40ba82ea6db8d0a3e829e66318	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HYJKMBGXY_n01_9w-38.fastq.gz	SAMN10618514	9w-38	Plant sample from Oryza sativa	Oryza sativa	SRS4176233	SRP174002	473310975	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/009/SRR8357879	55c4aadaed93b57af042e9704b24fe83	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						4530
SRR8357960		632075850		SRX5168489	121	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/000/SRR8357960/SRR8357960.fastq.gz	356689028	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/000/SRR8357960/SRR8357960.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/000/SRR8357960/SRR8357960.fastq.gz	a3415a43b30cab70eeb22d2a22d9cab7	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HGV7YBGX2_n01_9s-07_dr.fastq.gz	SAMN10618428	9s-07	Plant sample from Oryza sativa	Oryza sativa	SRS4176152	SRP174002	253042306	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/000/SRR8357960	08b7869ce7a1848d729f19d53d0dcb38	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						4530
SRR8357950		1225520850		SRX5168499	34	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/000/SRR8357950/SRR8357950.fastq.gz	698907372	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/000/SRR8357950/SRR8357950.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/000/SRR8357950/SRR8357950.fastq.gz	82aa199ab13d217497bacea0ed95fe3b	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HYMN3BGXY_n01_4s-35.fastq.gz	SAMN10618341	4s-35	Plant sample from Oryza sativa	Oryza sativa	SRS4176162	SRP174002	475681123	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/000/SRR8357950	25e474a14381cd4aabb6e3cc27a80df5	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						4530
SRR8357881		1321826925		SRX5168568	205	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/001/SRR8357881/SRR8357881.fastq.gz	720568772	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/001/SRR8357881/SRR8357881.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/001/SRR8357881/SRR8357881.fastq.gz	56a1a1f606127bec965d8b99acf0cb6f	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HYJKMBGXY_n01_9w-35.fastq.gz	SAMN10618512	9w-35	Plant sample from Oryza sativa	Oryza sativa	SRS4176231	SRP174002	502097757	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/001/SRR8357881	789bd77953f2c10a61de12c1665a9879	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						4530
SRR8357962		1118292825		SRX5168487	127	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/002/SRR8357962/SRR8357962.fastq.gz	629293667	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/002/SRR8357962/SRR8357962.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/002/SRR8357962/SRR8357962.fastq.gz	a053fc0cb475006a46b73d75f7d37080	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HYMN3BGXY_n01_9s-13.fastq.gz	SAMN10618434	9s-13	Plant sample from Oryza sativa	Oryza sativa	SRS4176149	SRP174002	436572499	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/002/SRR8357962	36f4edc54a487017ba26a33d0e183e20	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						4530
SRR8357952		1102816350		SRX5168497	32	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/002/SRR8357952/SRR8357952.fastq.gz	700096609	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/002/SRR8357952/SRR8357952.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/002/SRR8357952/SRR8357952.fastq.gz	8825597c4c5aeeaa6c21a87fb98a8829	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				H5HVHBGX2_n01_4s-33_dr.fastq.gz	SAMN10618339	4s-33	Plant sample from Oryza sativa	Oryza sativa	SRS4176160	SRP174002	483339836	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/002/SRR8357952	ace3f5a616ebbe32cbb5530ac9244360	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						4530
SRR8357884		788963775		SRX5168565	345	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/004/SRR8357884/SRR8357884.fastq.gz	404550722	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/004/SRR8357884/SRR8357884.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/004/SRR8357884/SRR8357884.fastq.gz	af36d9a5ebaf1c46b929b328f17d9ff2	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HJJ75BGX5_n01_4-4s.fastq.gz	SAMN10618652	4-4s_year_2	Plant sample from Oryza sativa	Oryza sativa	SRS4176228	SRP174002	276285775	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/004/SRR8357884	9ed7a95cf4124054c91a43fd1071ae16	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						4530
SRR8357954		641711175		SRX5168495	38	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/004/SRR8357954/SRR8357954.fastq.gz	350928537	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/004/SRR8357954/SRR8357954.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/004/SRR8357954/SRR8357954.fastq.gz	398cf803351c085cf51cdd265545df18	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HGV7YBGX2_n01_4s-40_dr.fastq.gz	SAMN10618345	4s-40	Plant sample from Oryza sativa	Oryza sativa	SRS4176158	SRP174002	255804943	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/004/SRR8357954	12c02563d18c45b60d958860beecbee8	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						4530
SRR8357966		1215190950		SRX5168483	129	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR835/006/SRR8357966/SRR8357966.fastq.gz	660601059	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/006/SRR8357966/SRR8357966.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR835/006/SRR8357966/SRR8357966.fastq.gz	f7863f51f28396460b4420d151225d5d	2019-02-21	NextSeq 500	2019-02-21	SINGLE	PolyA	TRANSCRIPTOMIC				HGVJGBGX2_n01_9s-15_dr.fastq.gz	SAMN10618436	9s-15	Plant sample from Oryza sativa	Oryza sativa	SRS4176146	SRP174002	472202489	ftp.sra.ebi.ac.uk/vol1/srr/SRR835/006/SRR8357966	72b22df00f173b57dadc6fdd1f87f8a8	PRJNA510920	Water impacts nutrient dose responses genome-wide to affect crop production	SRA825332						4530
